urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6985954934420647936,2022-10-12 13:30:49,boeing,3949,25,"Europe’s largest all-cargo airline commits to a sustainable future with the #777X, with an order for 10 777-8 #Freighters!


Thank you Cargolux Airlines for your continued partnership.",,,,,,,,,,,,,,,,,
6985955054591635456,2022-10-12 13:31:17,novglobal,274,107,"Today we welcome both our newest host, Nayeem C., as well as our esteemed guest, Joey Sanchez, Senior Director of Ecosystems at The Ion Houston. They'll be discussing the future of start-ups in Houston and what they mean when they say: ""Inspiring tomorrow, today.""

Join the show by commenting your questions below! ",,,,,,,,,,,,,,,,,
6985962432510763008,2022-10-12 14:00:36,staples,184,0,"Staples today released the results of a new Harris X poll on the top challenges currently faced by small businesses. As small businesses fight to navigate inflationary costs, supply chain disruptions and new workplace models, Staples reaffirms our commitment to help businesses of all sizes to solve problems and thrive in today’s complex world of work. https://bwnews.pr/3Vmzgur",,,,,,,,,,,,,,,,,
6985962456967696384,2022-10-12 14:00:42,merck,2019,29,"We've been named by Forbes as one of the World's Best Employers of 2022! 

We're proud to be recognized for our gender equality, corporate social responsibility, culture, and benefits. https://bit.ly/3RTq1PA

Thank you to all our employees for helping make our company a great workplace! 
#LifeAtMerck #MerckCareers #AtMerckImInspired",,,,,,,,,,,,,,,,,
6985962521090277376,2022-10-12 14:00:57,kiewit,668,15,"Kiewit earned the #1 spot on ENR’s Top 400 Contractors Sourcebook for Transportation and Mass Transit and Rail. We also received the following rankings for our work on: 

No. 3 – Bridges
No. 3 – Marine and Port Facilities
No. 5 – Highways

Learn more about our capabilities in transportation: http://ow.ly/x5we50KX7Mt",,,,,,,,,,,,,,,,,
6985962684290588672,2022-10-12 14:01:36,kennametal,75,0,"Here’s Renee from Orwell, OH on why she loves what she does: 

“The connection to manufacturing that we all have is beautiful and inspiring – it touches so many things in our daily lives.” 

Learn how Kennametal transforms everyday life: https://okt.to/DAnjfY

#MFGDay22 #Proud2BKMT #CreatorsWanted",,,,,,,,,,,,,,,,,
6985962975144685568,2022-10-12 14:02:46,spherion,9,6,The #SpherionWorksSweepstakes is all about rewarding our employees for their hard work and dedication.,,,,,,,,,,,,,,,,,
6985963203264397312,2022-10-12 14:03:40,aramark,351,4,"Aramark Sports + Entertainment is excited to embark on a new season of hospitality innovations, bringing National Hockey League (NHL) and National Basketball Association (NBA) in the U.S. and Canada an array of culinary creations and collaborations, self-serve advancements, and shareable experiences.   

Learn more: https://lnkd.in/e2veAqFS  ",,,,,,,,,,,,,,,,,
6985964933469388800,2022-10-12 14:10:33,amd,268,0,"The AMD Creator Cloud provides participants in the Pixar RenderMan Challenge with incredible cloud-based rendering speed, powered by Azure HBv3 VMs, so they can create the most amazing scenes imaginable. #AMD #TogetherWeAdvance

Learn More: https://bit.ly/3yzaUEe",,,,,,,,,,,,,,,,,
6985966558770593792,2022-10-12 14:17:00,humana,772,13,"Humana is pleased to announce the Humana USAA Honor with Rx plan, a co-branded Medicare Advantage plan designed with veterans in mind to provide a robust coverage option that complements healthcare benefits received through Veterans Affairs. This plan is being offered in eight states starting in 2023 and provides the ﬂexibility for veterans to see in-network local doctors and fill prescriptions at pharmacies close to home, outside the VA system. It’s the only Medicare Advantage plan developed in partnership with USAA. 

“While available to anyone eligible for Medicare, the Humana Honor plans are made to serve those who served,” said Jim Van Valin, segment vice president for Humana MarketPoint. “Humana and @USAA together are committed to the military community, and we are proud to deliver this opportunity for convenience, savings and personalized support. Those who gave so much to our nation deserve a health plan that gives back to them.” 

Learn more about the Humana USAA Honor with Rx plan and our partnership with USAA → https://huma.na/3TimOtI ",,,,,,,,,,,,,,,,,
6985977387817586688,2022-10-12 15:00:02,thrivent,52,0,"UPDATE: *Deadline Extended* 

Thrivent is committed to building an organization with undeniably great talent. We want to build on the diverse strengths and perspectives of others as we strive to make a meaningful impact on the lives of those we serve.

Are you an excellent problem-solver? Do you want to put your math or statistics skills to the test to help us address our clients’ financial needs? If you’re a minority student or enrolled at an HBCU, and want to explore a career as an actuary, Thrivent is now accepting applications for our 2023 Actuarial Diversity Scholarship Program. 

If selected, you’ll get a paid summer internship at Thrivent as well as a $6,000 scholarship for the 2023-2024 school year. 

Learn more about this opportunity and apply by Oct. 17. → https://bit.ly/3Td76A2 

We can’t wait to hear from you! ",,,,,,,,,,,,,,,,,
6985977392485822465,2022-10-12 15:00:03,autozone,191,4,"Each period AutoZoners focus on one of our six values. This period we are focusing on ""An AutoZoner Always Cares About People."" At AutoZone our goal is to be apart of our community and give back as much as possible. This month we celebrate our customers and our AutoZoners always Caring About People. 


If you want to join a team of always cares about people, apply today at http://ms.spr.ly/6046dOJSe!",,,,,,,,,,,,,,,,,
6985977407367217152,2022-10-12 15:00:07,wellsfargo,36,1,"Throughout October, we’re celebrating DE&I Awareness Month and had the opportunity to hear from Erik Weihenmayer, co-founder of No Barriers USA and one of the most accomplished and celebrated athletes in the world. He shared how he’s been able to turn everyday struggles into greatness and inspired us all by his incredible stories of acceptance, growth, and hope. 

",,,,,,,,,,,,,,,,,
6985977575714029568,2022-10-12 15:00:47,amd,396,4,"AMD-powered laptops like the HP EliteBook 605/805 with built-in AMD PRO Technologies provide top-line security and manageability for IT teams: giving comprehensive security features for the entire system and fleet. Match that with AMD Ryzen PRO Processors, and you’re business ready. ✔ Take a closer look with Tech Spurt at the link. https://bit.ly/3Cr2TlG ",,,,,,,,,,,,,,,,,
6985978052518244352,2022-10-12 15:02:40,travelers,32,0,"Taking care of our communities is at the heart of who we are. During a recent “Diversity Speaks” company event, our employees shared how their volunteer experiences have made a positive impact and helped foster an inclusive culture at Travelers.

Learn more about our commitment to supporting our communities: https://lnkd.in/dRUUg_uP 

#DEI #Diversity #Community",,,,,,,,,,,,,,,,,
6985979017791213569,2022-10-12 15:06:31,tellabs,5,0,"Great keynote speaker at Panduit #GSICNA2022! And that begs the question... ""What if"" you helped your customer build a future proof fiber-based network that was more secure, cost less and was sustainable too? You can click here to learn more about Optical LAN. https://bit.ly/3VmRoUY",,,,,,,,,,,,,,,,,
6985984682664329216,2022-10-12 15:29:01,jabil,59,0,"Growing up in Mexico, Mauricio Caccia was exposed to many different customs, shaping his worldview from a young age. His upbringing in Mexico inspired him to recognize the importance of celebrating traditions carried on by generations, as they make up the fabric of who we are. Now, living in the United States, he continues to honor his cultures for their uniqueness and impact on his life, inspiring other Hispanic Americans to do the same.

“By celebrating Hispanic Heritage Month, we identify with the customs we grew up with, build a sense of belonging to a community, and most importantly, share our culture with family, friends, coworkers and others who are eager to learn,” he shared.

Learn more about Mauricio’s personal and professional experiences that have shaped his global mindset and how he embraces different cultures: https://lnkd.in/efgVvtkY 💙 🌎  #HispanicHeritageMonth #HHM #WeAreJabil #Inclusion",,,,,,,,,,,,,,,,,
6985986064578428928,2022-10-12 15:34:31,jcpenney,155,2,"In honor of #BreastCancerAwareness Month, JCPenney is proud to partner with nonprofit organization HairToStay.Org and donate $50,000 to help fund hair-preserving, scalp cooling treatments for low-income cancer patients going through chemotherapy. According to HairToStay, approximately eight percent of cancer patients will elect to not go through chemotherapy, a potentially life-saving treatment, because of the fear of hair loss.
                            
“Our stylists work with our clients every day, and they’re some of the first people our clients typically call after a cancer diagnosis. They’ll explain they need a ‘chemo cut’ in preparation for losing their hair during treatment,” said Lori Moran Chumley, Director of Salon Operations and Communication. “As a breast cancer survivor myself, I thought about how magical it would be for us to be able to share with those clients that they don’t have to lose their hair – that there’s another option during chemo treatment.” 
 
Read more on the JCPenney Newsroom: https://lnkd.in/d8gSaRWc",,,,,,,,,,,,,,,,,
6985987954389254145,2022-10-12 15:42:01,ceridian,16,1,"When you view your payroll function as a strategic tool, you can gain deeper insights into your labor costs, compensation strategy, and equity across your multi-regional workforce. Learn more: https://bit.ly/3DWBP03",,,,,,,,,,,,,,,,,
6985988749310476289,2022-10-12 15:45:11,xerox,339,1,"Incredible prints? Always. But the Xerox Versant 280 and 4100 are also ENERGY STAR certified 3.2, ensuring an energy efficient production operation as well.  Learn more: https://xerox.bz/3Tb4XF8
#ENERGYSTARDay",,,,,,,,,,,,,,,,,
6985990385084862464,2022-10-12 15:51:41,saicinc,69,1,"SAIC's Robert Genter, president, defense and civilian sector, sat down with Defense News to discuss the US Army’s Joint Counter UAS Office’s recommendation that installations consider SAIC’s unique solution for Counter UAS. #CUAS 

“All of those things are controlled by one single pane of glass where you have an operator that can click on whatever tool they need to use,” said Genter. 

#AUSA2022",,,,,,,,,,,,,,,,,
6985991453957099520,2022-10-12 15:55:56,iheartmedia,135,3,"September Poll: Podtrac, Inc. Puts iHeartMedia on Top Once Again!

iHeartMedia remained the top publisher during September 2022, with more than 34 million unique U.S. listeners and downloads and streams that topped 455 million!

https://lnkd.in/dRnrk2BD",,,,,,,,,,,,,,,,,
6985992506500947968,2022-10-12 16:00:07,thrivent,19,0,"October is #NationalRetirementSecurityMonth and a great time to think about the future. Does your retirement savings strategy include contributing enough to qualify for your employer’s full match? If not, try our easy-to-use Retirement Savings Calculator 👉 https://bit.ly/3g3alMn and consider boosting your contribution, so you can hit your retirement income target. 

Follow Thrivent for more tips or set up an appointment with one our financial advisors today.",,,,,,,,,,,,,,,,,
6985992710562197504,2022-10-12 16:00:55,boeing,4071,58,"""Coming to work at Boeing on the Apache team was like coming home.” 

U.S. Army #veterans Doug and Jennifer served as aviators flying and supporting the AH-64 Apache. Now on #TeamBoeing, they're working together on the Modernized Apache concept to maintain the helicopter's battlefield dominance well into the future. Learn how: https://bit.ly/3Cq9NHN #AUSA2022",,,,,,,,,,,,,,,,,
6985992921552441346,2022-10-12 16:01:45,pepsico,943,20,"At PepsiCo, you can be a part of fueling connection and delivering smiles on a global scale. You’re also empowered to connect with passionate people across functions to define the future of our iconic brands. #smileweek #pepsicolife #pepsicoproud",,,,,,,,,,,,,,,,,
6985993134073606144,2022-10-12 16:02:36,tektronix,92,2,"Zoom way in for ripple details with a power rail probe.
Learn more on measuring noise and ripple on power rails in the full video: https://bit.ly/3SU0W8d

#Tektronix #ForTheEngineer #Engineering #5SeriesMSO #SpectrumAnalyzer #Oscilloscope #PowerSupply",,,,,,,,,,,,,,,,,
6985994104572694529,2022-10-12 16:06:28,cunamutualgroup,312,41,"Help us congratulate Joe Hankey, director of Diversity, Inclusion and Belonging at CUNA Mutual Group, for landing the Madison 365 2022 list of most influential Latino leaders in Wisconsin! What a great way to close out Hispanic Heritage Month. #StrongerTogether #HispanicHeritageMonth #HHM #LatinxHistoryMonth",,,,,,,,,,,,,,,,,
6985999033509011456,2022-10-12 16:26:03,amd,1,0,"La protección de datos puede ser un reto complicado para el usuario de la nube que quiere defender los datos almacenados en un centro de datos de externo. 💻
Por ello, nuestros procesadores AMD EPYC™ están diseñados con un sofisticado conjunto de tecnologías de seguridad llamado AMD Infinity Guard que se encuentran integradas en el chip para ayudar a tu organización a tomar el control de la seguridad y a
disminuir los riesgos para tus datos más importantes. ☄️
Lee más sobre como proteger tus datos con la ayuda de nuestras soluciones. 👉 https://lnkd.in/drJKjwjt 

#AMD #EPYC #InfinityGuard #seguridad #somosAMD",,,,,,,,,,,,,,,,,
6986014136161681408,2022-10-12 17:26:03,metlife,77,4,"To realize the full potential of MetLife's sustainability efforts, we must recognize the full potential of our people and give them opportunity to soar. Together we can make positive differences in the lives of our employees, customers, and communities.",,,,,,,,,,,,,,,,,
6986019063047102465,2022-10-12 17:45:38,wellsfargo,18,0,We are happy work with the Gary Sinise Foundation and Key Auto Group to help support U.S. Navy Veteran Scott Davis. Thank you for your service! ,,,,,,,,,,,,,,,,,
6986020164450344960,2022-10-12 17:50:01,oracle,478,1,Our own Mike Sicilia joined Bob Evans of #CloudWars to discuss how our acquisition of Cerner has provided new ways of thinking about healthcare. https://lnkd.in/gJxTkU2S,,,,,,,,,,,,,,,,,
6986022445207994370,2022-10-12 17:59:04,tektronix,95,1,"In early September, an independent panel of industry judges named Tektronix a Gold Honoree in the Military & Aerospace Electronics 2022 Technology Innovators Awards recognizing the new 2 Series Mixed Signal Oscilloscope. Learn more about Next Gen Tek: https://bit.ly/3phD15K

#2SeriesMSO #Tektronix #Awards #Aerospace #Technology #Innovation Military & Aerospace Electronics ",,,,,,,,,,,,,,,,,
6986022678956576769,2022-10-12 18:00:00,humana,33,0,"In a healthcare industry increasingly driven by quality, it is imperative that physicians and other clinicians understand how to navigate the ever-changing landscape. Learn more about Humana’s unwavering commitment to high-quality care 💚 → https://huma.na/3Mowlxk",,,,,,,,,,,,,,,,,
6986022703338045440,2022-10-12 18:00:06,travelers,82,0,"Most businesses think suffering a cyber attack is inevitable, according to the 2022 Travelers Risk Index. Check out these cybersecurity tips to help protect your business, and learn more about cyber liability insurance: https://travl.rs/3eoox1U #CybersecurityAwarenessMonth #Cyber",,,,,,,,,,,,,,,,,
6986022755380985856,2022-10-12 18:00:18,aflac,111,8,"Early breast cancer detection could help save your employee’s lives – that’s why screenings are so important. Help your employees get the preventative care they need. https://lnkd.in/gq6M5FnS
",,,,,,,,,,,,,,,,,
6986022763190738944,2022-10-12 18:00:20,avnet,64,0,"Engineers: No one wants a clunky smartwatch. How can you combat the challenge of creating sleek, sophisticated, and powerful wearable designs without compromising size? Get seven strategies here... https://bit.ly/3TbEOpW  ",,,,,,,,,,,,,,,,,
6986037965269458944,2022-10-12 19:00:45,amd,106,0,"Read this new case study to see how ProMik’s high-speed flash programming modules use the #Kria SOM from AMD to overcome speed bottlenecks and accelerate time-to-market.


",,,,,,,,,,,,,,,,,
6986037988321349633,2022-10-12 19:00:50,paychex,60,2,"Stay interviews help employers learn about workers’ career goals, understand desired support and resources, and can help boost employee engagement and retention, yet we found only 29% of workers have had one. Read our report to learn why these check-ins are especially important for younger employees. https://bit.ly/3yzhYjY",,,,,,,,,,,,,,,,,
6986038604481384448,2022-10-12 19:03:17,exelon,67,3,"As #HispanicHeritageMonth wraps up, Alberto from Pepco Holdings reminds us that the celebration of cultures and traditions is for everyone, and pride in their heritage continues throughout the year! ",,,,,,,,,,,,,,,,,
6986046108925919232,2022-10-12 19:33:06,xerox,196,3,"Recent tech drives in multiple Xerox locations were not only a great way to promote sustainability, but to give back to local communities in need. More than 1,800 pounds of electronics were refurbished and provided to those less fortunate. It's just one way we're reaching for a more sustainable future and helping the underserved: https://xerox.bz/3Muthjq
#ENERGYSTARday",,,,,,,,,,,,,,,,,
6986048372038123520,2022-10-12 19:42:06,conocophillips,598,18,"The Molecular Sieve Team used a robotic arm to empty all four vessels (shown) without the need for risky confined space entry, helping ConocoPhillips Australia earn a 2022 SPIRIT of Performance Award for Teamwork. Learn more about their safe and efficient collaboration: https://bit.ly/3CSCxuk",,,,,,,,,,,,,,,,,
6986052879002271744,2022-10-12 20:00:00,travelers,50,0,"Neel Kashkari, President and CEO of the Federal Reserve Bank of Minneapolis, will join Travelers Institute President Joan Kois Woodward on #WednesdayswithWoodward to share his perspective on U.S. monetary policy, the state of the economy and his role overseeing one of the country’s 12 Federal Reserve banks. He will also discuss the implications of interest rate increases, inflation and changes in U.S. GDP. Register now for the Oct. 19 webinar: https://travl.rs/3yA1RTk 

Presented by the Travelers Institute.",,,,,,,,,,,,,,,,,
6986053148540829696,2022-10-12 20:01:05,merck,321,18,"When we asked Gad Elkoreh what advice he’d give to those interested in a career at #MerckCanada, his response was, “just do it, don’t hesitate!”. 

Learn why Gad enjoys working on our Clinical Trials Operations team, and explore opportunities to join us: https://bit.ly/3eudLra 

#LifeAtMerck #AtMerckImInspired",,,,,,,,,,,,,,,,,
6986053162352750592,2022-10-12 20:01:08,jcpenney,344,24,"Fall is off to a busy start for JCPenney’s International Business Offices (IBOs) in Pakistan, Bangladesh and India.

JCPenney Technical Design Manager Cindy Fidler and Senior Technical Designer Peter Mancia recently visited several of our IBOs to meet with our Vendor Technical Design (VTDs) teams. They held training sessions with the goal of perfecting garment fit with the JCPenney Sourcing Office Teams and #manufacturing facilities, got a first-hand look at the #sustainability practices of our factories and met with individuals involved at every stage of the manufacturing process.

Responsible Sourcing Director Phillip Boyett and Sustainability Manager Kathryn Evans were also on the ground to communicate JCPenney’s responsible sourcing vision, including our Environmental, Sustainability and Governance (ESG) strategy, to our key vendor partners. They visited facilities in India, Bangladesh and Pakistan to understand the #Environmental, Sustainability and Governance initiatives in place and met with suppliers to provide updates to our Responsible Sourcing Program. 

See below for photos.",,,,,,,,,,,,,,,,,
6986053303272947712,2022-10-12 20:01:42,insperity,1,0,"The current nature of the labor market can be confusing.​

Eric Cormier, Manager of HR Services at Insperity, touches on how employers should strategize and navigate their employee base during an uncertain economic time.​

Read more via SHRM: https://bit.ly/3Ct1xrH​

#HRThatMakesaDifference #Insperity​",,,,,,,,,,,,,,,,,
6986059461803003904,2022-10-12 20:26:10,textron,128,0,"Both the mental and physical health of our employees is a priority for Textron. Yesterday, our Corporate office hosted their annual Well-Being Fair. Employees had the opportunity to learn more about Textron's health and wellness benefits and resources, while enjoying some healthy snacks. 

#wellbeing #mentalhealth #physicalhealth",,,,,,,,,,,,,,,,,
6986060616339775488,2022-10-12 20:30:45,amd,167,0,"Protecting data during use has only recently become a priority as virtualized environments become the norm. Learn about the opportunities and risks of virtualization, AMD EPYC confidential compute, and ecosystem stakeholders who support these features.
",,,,,,,,,,,,,,,,,
6986068013556908032,2022-10-12 21:00:09,unionpacific,200,19,"Led by a spirited determination for change, Grace Olsen is breaking new ground in environmental sustainability – and her work is not going unnoticed.",,,,,,,,,,,,,,,,,
6986073353056829440,2022-10-12 21:21:22,oracle,254,0,"Join us in welcoming #CloudWorld platinum sponsor, AMD, to Las Vegas! https://lnkd.in/e4ftMBVR",,,,,,,,,,,,,,,,,
6986075576096743424,2022-10-12 21:30:12,mckesson,512,3,"Today, we officially kick off our annual Community Impact Days! This week, thousands of #TeamMcKesson members will be volunteering in their communities by packing food boxes onsite at our locations or at their local Feeding America food bank. Visit the McKesson Foundation page to learn more about our initiatives: https://bit.ly/3Ms7CYV",,,,,,,,,,,,,,,,,
6986077952727810048,2022-10-12 21:39:38,flowserve,185,5,"In 1984, #Flowserve pioneered the use of pumps for high-pressure CO2 pipeline and injection service and later became the first to use dry gas seals in dense-phase CO2 pumps. 

Today, we are at the forefront of developing process pump technologies to capture, transport and inject CO2 and other acid gases. We have the experience, technology and support you can trust for your carbon capture needs.

Learn more about our #CCUS capabilities: http://ow.ly/aekq50L8CkT

#decarbonization",5.0,5.0,,,,,,,,,,,,,,,
6986083588383404032,2022-10-12 22:02:02,earthlink,3,0,"With Halloween around the corner, the goblins and ghouls will be coming out at night. For parents, the ""scaries"" can take place on the internet year-round. Have no fear, we're here to help. Let us help you control what your kids see online with EarthLink Guardian, an award-winning parent control service that gives parents those “eyes in the back of their heads”. EarthLink Guardian also comes with a screen management system to minimize how many times they watch Hocus Pocus 2, and who couldn't use that? Learn more: https://bit.ly/3eu2WoT #earthlink #parentalcontrol #cybersecurity #nationalcybersecuritymonth #cybersecuritymonth #earthlinkguardian",,,,,,,,,,,,,,,,,
6986085787234697216,2022-10-12 22:10:46,nordstrom,275,0,"Proud to see our CFO Anne Bramman representing Nordstrom at Fortune’s Most Powerful Women Summit this week! Anne joined “The New CFO” panel alongside finance chiefs at Workday, The Estée Lauder Companies, Block and the incoming CFO at Meta to talk about how the CFO role has evolved. You can check out some key takeaways from the session below. ",,,,,,,,,,,,,,,,,
6986095091438301184,2022-10-12 22:47:45,amgen,386,12,"15% of clinical trial sites never enroll a single participant. The sites that do find participants often take years to complete enrollment. Almost half the time spent on bringing a drug through clinical trials is during the enrollment phase. This causes serious delays in getting drugs to patients who need them now. 

Amgen’s solution? Follow the data. Enter ATOMIC, a cross-functional project that leverages data and advanced analytics to help predict successful clinical trial sites and uncover hidden gems. 

Read more about this effort: https://amgen.ly/3SY96N8",,,,,,,,,,,,,,,,,
6986108418696626176,2022-10-12 23:40:42,autonation,63,0,"“The best part of my job is to know the customer has gotten their car back like new again and they’re happy to get back on the road safe.”

Interested in joining our team as a Collision Estimator? Hear from Scott about what a typical day on the job is like at AutoNation.

We have open positions coast to coast- apply now! 
https://lnkd.in/eYzWT9k 
#DrivePink #DRVPNK #AutoNation",,,,,,,,,,,,,,,,,
6986120947212718080,2022-10-13 00:30:29,insperity,17,0,"When a death impacts a single team member or your entire staff, it can have a major effect on your #workplace. Learn the roles you can play in supporting employees dealing with #grief. https://bit.ly/3jXKcyb",,,,,,,,,,,,,,,,,
6986125961876373504,2022-10-13 00:50:25,amgen,350,3,"Congratulations to the Repatha (evolocumab) team for being recognized for its patient-focused “Because You’re Human” TV campaign! 🎉 🎉 🎉 

Learn more: https://amgen.ly/3RXhUS5",,,,,,,,,,,,,,,,,
6986286990396702720,2022-10-13 11:30:17,xerox,60,1,A #digitaltransformation isn't a turnkey solution. It requires a partner who understands your business and can deliver desired outcomes. That's why Xerox is glad to develop and implement innovative solutions for these businesses using our Global Document Solutions. Read more: https://xerox.bz/3g3G0xl,,,,,,,,,,,,,,,,,
6986294501073920000,2022-10-13 12:00:08,oracle,1437,4,We're proud to be a partner in pink with The Estée Lauder Companies Inc. for #TechInPink2022. https://lnkd.in/eAQXYGFd,,,,,,,,,,,,,,,,,
6986294528307593217,2022-10-13 12:00:14,wellsfargo,143,6,"Doing is making an impact, together. Making communities stronger. Doing is getting it done. #BankOfDoing
http://on.wf.com/6040MebfY",,,,,,,,,,,,,,,,,
6986294665675161600,2022-10-13 12:00:47,paychex,36,1,"Are you up to speed on behavioral interviewing? Attend this webinar to get an overview of what behavioral interviewing is, and how to prepare for and conduct a behavioral interview. https://bit.ly/3MAgz2r #HR #Webinar #Interviewing",,,,,,,,,,,,,,,,,
6986309643442561025,2022-10-13 13:00:18,metlife,76,1,"This Oct. 15, we celebrate National Health Savings Account Day, a day to learn about the value HSAs can bring to employees. Did you know these facts about HSAs? Find out more by visiting: http://spr.ly/6047M9tZh ",,,,,,,,,,,,,,,,,
6986309663583567872,2022-10-13 13:00:23,merck,80,0,"Technology touches every part of our work as we continue our mission to save and improve lives. 

That’s why we’re excited to announce our virtual Tech Talk, “Unlock Your Potential Within IT,” on October 19th at 12 PM EST. 

Register today to secure your spot to engage with IT leaders who will highlight career opportunities and discuss how technology helps save and improve lives: https://bit.ly/3CiAoYA

#MerckCareers #IT #AtMerckImInspired",,,,,,,,,,,,,,,,,
6986309793103708162,2022-10-13 13:00:54,boeing,1065,20,"Meet Dr. Melissa Orme, #TeamBoeing's Vice President of Boeing Additive Manufacturing (BAM). With an impressive 15 U.S. patents, she has been at the forefront of this technology for decades.

Learn more from Melissa about how we are growing and scaling aerospace additive manufacturing in this Innovation Quarterly Magazine article: https://lnkd.in/gEzCnPnD",,,,,,,,,,,,,,,,,
6986312794245578752,2022-10-13 13:12:49,pepsico,265,4,"This #SmileWeek, we’re looking back—and ahead. Two years ago in the U.S., we mapped out our Racial Equality Journey. Our goal? To create meaningful and lasting change in our Black and Hispanic representation at PepsiCo, as well as in our supply chain and communities. But our efforts go beyond numbers. Here, PepsiCo associates share how endless opportunities can fuel ambition: https://lnkd.in/eMj_w7hy #pepsicoproud #pepsicolife #aspacetobeyou",,,,,,,,,,,,,,,,,
6986321446536933376,2022-10-13 13:47:12,aramark,431,10,"Yo, Philly, we did it! This week, Aramark Sports + Entertainment and STARR Restaurants unveiled Adrian, a new Club C Level restaurant at the Wells Fargo Center. 

Learn more: https://lnkd.in/etXdDgvh  ",,,,,,,,,,,,,,,,,
6986324698846392320,2022-10-13 14:00:07,autozone,116,0,"On October 13th, 1775, the Continental Congress authorized the purchase of two vessels to be armed against the British, forming the Continental Navy. From those humble beginnings, the United States Navy is now widely considered the most powerful Navy in the world. Today, we wish a Happy 247th Birthday to the United States Navy!

Apply today at http://ms.spr.ly/6041dPzGF to get in the Zone! 
#unitedstatesnavy #navialveteran #nowhiring #autozonecareers #autozone",,,,,,,,,,,,,,,,,
6986324902853189632,2022-10-13 14:00:56,flowserve,199,1,"With only four major components, the new Flowserve FLEX pressure exchanger for desalination processes is incredibly simple. Precision machined from highly corrosion- and wear-resistant materials, it ensures a long lifecycle with no maintenance or downtime. Discover how it can minimize operating costs: http://ow.ly/7oMJ50L92sh

#EnergyTransition",,,,,,,,,,,,,,,,,
6986325627092017152,2022-10-13 14:03:49,amgen,728,16,"Amgen is proud to be a part of the thriving South San Francisco biotech community. 
",,,,,,,,,,,,,,,,,
6986325958135848960,2022-10-13 14:05:08,spherion,8,0,Recognizing the important role people with disabilities play in a diverse and inclusive American workforce is part of the equity equation. Learn more about what can happen when employment barriers are broken down: http://ow.ly/Gk4g50KYvfu,,,,,,,,,,,,,,,,,
6986330762039980032,2022-10-13 14:24:13,saicinc,233,5,"Happy 247th Birthday, US Navy! A huge thank you to our honorable and courageous sailors. #NavyBirthday",,,,,,,,,,,,,,,,,
6986337974565117952,2022-10-13 14:52:53,gap,38,2,"The team are over at GAP Worksop this week to put the finishing touches on the new depot! 

The racking is being stocked and the signage is up – all ready for opening day on Tuesday!

Stop by the depot next week to meet the team and take advantage of our fantastic opening offers. S80 3GP.",,,,,,,,,,,,,,,,,
6986340000451678208,2022-10-13 15:00:56,paychex,19,0,"In today's challenging business environment, HR leaders like you are being forced to adapt and innovate at lightning speed to help their organizations remain competitive. How are they doing it? Join us for a live webinar with HR Executive on October 27th, “The Pulse of HR: How HR Leaders Are Helping Companies Thrive in a New Era of Work.” https://bit.ly/3VmQsjv",,,,,,,,,,,,,,,,,
6986340123743322114,2022-10-13 15:01:25,amd,95,0,"Now more than ever, businesses need multiple layers of security to address different threats that arise with the increasingly hybrid and remote workforce. 

Watch the full video to see AMD's Sr. Director, Matt Unangst, break down the intricacies of IT security for businesses. https://bit.ly/3g0HR5U",,,,,,,,,,,,,,,,,
6986341848642420736,2022-10-13 15:08:16,tellabs,2,1,ICYMI: 10 ways you can build an uber-reliable Optical LAN for your always-on networking needs is the topic of this must-read blog. https://bit.ly/3yD8g01,,,,,,,,,,,,,,,,,
6986345663991025664,2022-10-13 15:23:26,exelon,183,4,"Chris Roach from the PECO marketing team is legally blind and has found Exelon empowers employees with disabilities through hiring practices and the employee resource group, ENABLED. He shares the importance of recognizing #NationalDisabilityEmploymentAwarenessMonth. #NDEAM",,,,,,,,,,,,,,,,,
6986347436814270464,2022-10-13 15:30:28,insperity,5,0,Learn how to prepare your #business for an uncertain future with scenario #planning – a critical element in any #disaster recovery and business continuity plan. https://bit.ly/38TQKaB,,,,,,,,,,,,,,,,,
6986350694853136387,2022-10-13 15:43:25,iheartmedia,30,3,"Denise L. Bennett, VP, Brand Strategy & Idea Lab for iHeartMedia and recipient of NAMIC's Luminary Award for up-and-coming leaders with the potential to be tomorrow’s movers and shakers - is about to give the closing keynote at the GDC CMO Summit. 

Tune in for Denise's presentation -  Brand Authenticity & Trust: Leading with Intention - here at 12p ET.

https://lnkd.in/eZz-CSQW",,,,,,,,,,,,,,,,,
6986355915067129857,2022-10-13 16:04:10,staples,275,7,"Check out some behind-the-scenes photos from a recent safety training video shoot at our fulfillment center in Greencastle, Penn. At Staples, safety is a top priority, which begins with providing the right knowledge and know-how, using a little humor and some real-world experiences, to ensure a safe environment for all.",,,,,,,,,,,,,,,,,
6986356176678510592,2022-10-13 16:05:12,autonation,332,18,AutoNation is the #1 public dealer group in Reputation! We're proud of our team and all the hard work that has led to this amazing accomplishment. 🎉 #DRVPNK #GoBeGreat #Reputation #IndustryLeader,,,,,,,,,,,,,,,,,
