urn,ts,company,numLikes,numComments,text
6943601086087794689,2022-06-17 16:31:44,cunamutualgroup,87,3,"""It's a beautiful and empowering thing to know that no matter your role, you can make a huge impact in the space of DEI,"" says Chief Diversity Officer, Angela Russell in our first NAFCU (National Association of Federally-Insured Credit Unions) #DEI series #Video. #StrongerTogether #CreditUnions #Diversity  #Equity #Inclusion"
6942866852670824448,2022-06-15 15:54:09,cunamutualgroup,16,0,"Dr. Manuel Pastor, distinguished author and professor at USC Dornsife College of Letters, Arts and Sciences, reminds us that ""It's we who need to do the bending. It's we who need to step up and have the courage to address racism, sexism, homophobia, transphobia and othering when we see it in the workplace."" Thank you for speaking at our employee-facing #DEI learning series! #StrongerTogether #Community"
6942508240723222528,2022-06-14 16:09:10,cunamutualgroup,231,17,"Four out of eight women sit on our executive team including, Chief Financial Officer, Laurie Winger. Tap into Laurie's valuable lessons she shared with Forbes that will help foster mentorship and leadership, making the workforce a more inclusive and welcoming place. #StrongerTogether"
6942146395579576320,2022-06-13 16:11:19,cunamutualgroup,338,12,"Join us in welcoming our 104 summer #Interns! Our program helps interns explore their future, gain on-the-job knowledge and experience, and participate in various #ProfessionalDevelopment opportunities. This summer, interns are joining us from over 70 schools. #StrongerTogether #Experience"
6941045014537912320,2022-06-10 15:14:49,cunamutualgroup,18,0,"We are proud to sponsor and participate in the recent CU Pride Leadership Conference panel on Inclusion with AACUC, VyStar Credit Union, and UPWARD CREDIT UNION. Here is what Andrea had to say about the importance of #Inclusion at CUNA Mutual Group.
#CreditUnions #DEI #CUPride #PrideMonth"
6940709565562851328,2022-06-09 17:01:52,cunamutualgroup,33,4,"Did you know that over the last five years, #Multicultural consumers accounted for 100% of U.S. population growth and 61% of #CreditUnion growth? Learn why multicultural business strategy is essential for all credit unions by clicking the link in the comments.
#MulticulturalHeritageWeek #Inclusion #StrongerTogether"
6940350691609653248,2022-06-08 17:15:50,cunamutualgroup,65,0,"Chicago's Faith-Based Credit Union Alliance addresses the needs of underserved areas by providing access to financial products. CUNA Mutual Group and others (Illinois Credit Union League, Inclusiv and Credit Union National Association) brought the Alliance and Congressional Black Caucus (CBC) together to discuss their successes and challenges. Thank you CBC for supporting #CDFI credit unions and minority depository institutions and the communities they serve.
#PeopleHelpingPeople #CreditUnions #StrongerTogether"
6939982856521740288,2022-06-07 16:54:11,cunamutualgroup,135,13,"CEO, Robert Trunzo recently celebrated the Values in Practice (ViP) award winners from over 300 employee nominations! ViP awards recognize employees that embody our corporate values: Do the right thing, Make a Difference, Look for a Better Way, and Be Inclusive.
#StrongerTogether #Congratulations"
6939617534451101696,2022-06-06 16:42:32,cunamutualgroup,63,1,"Registration is now open for our 13th annual Discovery Conference. Some of this year’s session themes include how to make #DEI actionable, creating a strong culture while working remotely and #Millennial and #GenZ banking trends. Learn more and register at no-cost here: https://bit.ly/3aJBWzB
#StrongerTogether #CreditUnions"
6937793437438013440,2022-06-01 15:54:13,cunamutualgroup,127,2,"In recognition of #PrideMonth, our PRISM engagement resource group raised the 2018 Daniel Quasar pride flag at our Waverly, Iowa campus. This unique flag includes additional colors to be more inclusive of people of color and transgender folks. How will you celebrate this month?
#StrongerTogether #CUNAMutualPride #Pride2022"
6937432471328231424,2022-05-31 15:59:52,cunamutualgroup,22,0,"It's the last day of Mental Health Awareness Month, but our employees can participate in weekly guided meditations all year round with Jennifer Anderson, Change Agility Coach and Mindfulness Meditation Instructor. Here's why that's so important.
#MentalHealthAwareness #StrongerTogether"
6936000520742477824,2022-05-27 17:09:48,cunamutualgroup,155,2,"In honor of Memorial Day, our Veterans Engagement Resource Group (ERG) raised the POW/MIA flag at our Madison, WI campus. On May 30th, we remember the men and women who sacrificed their lives in service to our Nation.
 #MemorialDay #StrongerTogether #ThankYou"
6935605095074074625,2022-05-26 14:58:31,cunamutualgroup,101,0,"Our Advocates for Domestic Abuse Awareness ERG recently donated 50 cell phones and tablets to Hope House of South Central Wisconsin that will be converted to 911 phones for victims of domestic abuse! #StrongerTogether

“We could have just tried to sell or recycle them, but the positive impact they’ll have on people’s lives is much greater than the potential benefits to the company. It was a great opportunity to live the CUNA Mutual values of doing the right thing and making a difference,"" said Joseph Hughes, IT Product Owner. 
 
All items were donated with the help of Joe Hughes (IT Product Owner), Angie Scholey (Sr. Account Implementation Consultant), Brian Kaehny (Technology Analyst), Arun Chandralingam (IT Consultant), and Joe Hankey (DE&I Director)"
6935235560127049728,2022-05-25 14:30:07,cunamutualgroup,95,0,Our hearts are heavy. Be sure to make space to care for yourself and others today. #StrongerTogether
6934904805253406720,2022-05-24 16:35:49,cunamutualgroup,154,4,"We are proud to announce our $125K contribution toward the African Confederation of Cooperative Savings & Credit Associations (ACCOSCA) to empower African communities through credit union professional education. 
#StrongerTogether #CreditUnions"
6934549775216230400,2022-05-23 17:05:04,cunamutualgroup,134,3,"Check out these highlights from CUNA Mutual employees volunteering at John Muir Elementary School. They worked alongside Muir students, planting and weeding to get their educational garden ready for the season. 
#StrongerTogether #AdoptASchool #Volunteer"
6933507618699190272,2022-05-20 20:03:54,cunamutualgroup,96,1,"Did you know that in the Philippines, Christmas festivities start in September? This is just one fun fact shared at our recent Asian Heritage Network ERG event that highlighted four different countries’ cultures – Pakistan, Malaysia, Vietnam and Philippines.
#AAIPHM #EngagementResourceGroup"
6932734861669543936,2022-05-18 16:53:15,cunamutualgroup,21,0,"Our actuarial DEI committee partnered with IABA : International Association of Black Actuaries to post open positions to their career portal and sponsor their 2022 meeting where students and our actuaries will come together for professional development and networking opportunities.
#StongerTogether #DEI #Career #IABA"
6932382843566178304,2022-05-17 17:34:27,cunamutualgroup,198,5,"Help us congratulate some of our recent college graduates! ""I feel fortunate to work for a company that provides tuition assistance. Without it, I wouldn’t have been able to achieve my lifelong goal of higher education,"" said Patricia Dates who graduated summa cum laude.
#Congratulations #TuitionAssistance #HigherEducation

Shannon Carpenter, MBA, CPA, 
Drew Shrader, 
Alissa Pfeiffer, MBA, 
Peyton Posey"
6932037403645796352,2022-05-16 18:41:48,cunamutualgroup,18,1,"Help support the establishment of the only Black-led de novo credit union in Minnesota. It will address systemic financial challenges impacting Minneapolis residents, particularly people of color. Learn more here: https://lnkd.in/gbjHTxbg
#DEI #FinancialInclusion #CreditUnions"
6930546640227352576,2022-05-12 15:58:02,cunamutualgroup,77,6,"We're now hiring 140+ individuals for entry level to leadership roles across many different business areas. Spectrum News 1 came to our Madison campus to get the scoop from Andrea Cooper, Director of Talent and Maricela Castillo, CUDE, Research Specialist.
#StrongerTogether #Talent"
6930200738459516928,2022-05-11 17:03:32,cunamutualgroup,29,1,"Economic well-being is one of the five social determinants of health. Angela Russell, Chief Diversity Officer, shared what #CreditUnions  can do that could go a long way in the financial and physical well-being of their members and community.
#StrongerTogerther #FinancialHealth #DEI"
6929838510803746816,2022-05-10 17:04:11,cunamutualgroup,57,3,"Our Amig@s (Latinx) Employee Resource Group and other CUNA Mutual employees, recently participated in volunteer week at Centro Hispano of Dane County, a local non-profit serving over 2,500 Latinx youth and families. What are your favorite volunteer activities?
#Volunteer #StrongerTogether #Community"
6929481327889039360,2022-05-09 17:24:52,cunamutualgroup,137,2,"CUNA Mutual employees and other leaders in the credit union movement recently came together for the Inclusiv Conference centered around financial inclusion. Thank you Inclusiv for highlighting the thriving cooperative energy in Puerto Rico!

#CreditUnions #PeopleHelpingPeople #CDCUCon2022 #DEI"
6927978024386641920,2022-05-05 13:51:16,cunamutualgroup,321,10,"In 2023, our company will unify under a single brand - TruStage. The change strengthens our ability to serve those who count on us most.
#PeopleHelpingPeople #StrongerTogether #Brand"
6927302730071904256,2022-05-03 17:07:53,cunamutualgroup,69,1,"Our foundation has recently committed to invest $1 million to build equity in #CreditUnions led by and/or serving people of color through Inclusiv’s Racial Equity and Resilience Investment Fund. Click the link in the comments to learn more.
#CDCUCon2022 #FinancialInclusion #Equity #DEI"
6926923196298387456,2022-05-02 15:59:46,cunamutualgroup,255,3,"Happy Asian American and Pacific Islander Heritage Month from the Asian Heritage ERG to you! This is a time to celebrate the significant historical and cultural contributions that these groups bring to the U.S.
#AAPIHeritageMonth #AAPIHM #DEI"
6925856467535228928,2022-04-29 17:20:58,cunamutualgroup,42,3,"Corporate Social Responsibility (CSR) leaders came together to discuss building trust and the intersection of CSR and Civic Health at the recent CommUnity Conference by Friends and Affiliates of the CommNS. Thanks Alexzandra Shade, CUDE for representing our community!
#Watch #CSR #philanthropy #Community #StrongerTogether

Juli Aulik 
Cindy Howley
Ranell Washington
Noah S."
6925479499329392640,2022-04-28 16:23:01,cunamutualgroup,53,1,"During our most recent DEI Learning Series, Michelle MiJung Kim discussed allyship and creating real change. Thanks to our Allies for Disabilities Engagement Resource Group for sponsoring this inspiring event.
#DEI #Allyship #StrongerTogether"
6925111922451238912,2022-04-27 16:02:24,cunamutualgroup,171,8,"Happy Administrative Professionals Day! Help us show appreciation to our 68 admins at CUNA Mutual Group. We wouldn't be able to do what we do without each one of them.
#AdminProfessionalsDay #StrongerTogether #Comment #Celebrate"
6923314546866626560,2022-04-22 17:00:16,cunamutualgroup,93,0,"Happy Earth Day! What do you do to invest in our planet? CUNA Mutual employee Pramod Acharya and his family celebrate by avoiding pesticides in their garden, growing 100% organic vegetables and making their own compost.
#EarthDay2022 #InvestInOurPlanet #StrongerTogether #Comment"
6922995223077806080,2022-04-21 19:51:24,cunamutualgroup,149,3,"We are excited to announce we have partnered with Clutch, a fintech platform focused on allowing consumers to refinance high interest consumer loans through a digitally-enabled and frictionless process. Click the link in the comments to learn more.
 
#PeopleHelpingPeople #CreditUnions #StrongerTogether #FinTech"
6922598997006180352,2022-04-20 17:36:56,cunamutualgroup,22,1,"The path to homeownership should include Home Lending Pal, a Siri-like, AI-powered home mortgage assistant that helps underserved communities find homes that fit their budget. This Black-owned fintech company is backed by the CMFG Ventures' Discovery Fund.

#Mortgage #DEI #StrongerTogether #CreditUnions

Elizabeth Coston McCluskey - Director at CMFG Ventures & Head of Discovery Fund
Bryan Young - Co-Founder & CEO of Home Lending Pal"
6922234611750121472,2022-04-19 17:29:00,cunamutualgroup,75,1,"Now available: Diversity Equity & Inclusion (DEI) Services - giving credit unions the opportunity to jumpstart or accelerate their DEI efforts with the support of a DEI advisor. Click the link in the comments to see our DEI services.
#DEI #StrongerTogether #CreditUnion"
6921837697472839681,2022-04-18 15:11:48,cunamutualgroup,401,129,"On behalf of the Amig@s (Latinx) Engagement Resource Group, we celebrate and congratulate Gina Riepel's promotion to Vice President of Strategic Partnerships because representation matters. Help us celebrate her!
 
#CelebrateDiversityMonth #RepresentationMatters #DEI"
6920407965250297856,2022-04-14 16:30:33,cunamutualgroup,137,1,"We’re proud to be the top sponsor at the Greater Madison Chamber of Commerce IceBreaker event where ‘support small and minority-owned businesses’ was the call-to action, a shared focus for us. Check out these highlights!

#IB22 #CelebrateDiversityMonth #StrongerTogether"
6920077359802949632,2022-04-13 18:36:51,cunamutualgroup,87,0,"The Urban League of Greater Madison broke ground recently on their new Black Business Hub. ""I’m so proud of CUNA Mutual's partnership and for the legacy that we are building together,"" said Alexzandra Shade, CUDE, Director of Corporate Social Responsibility.

#TheHub #StongerTogether #BlackEntrepreneurship #CelebrateDiversityMonth"
6919718806554603520,2022-04-12 18:52:05,cunamutualgroup,20,2,"Barrier buster, Laraine Dickerson, CFP®, Lead Financial Advisor, discusses the challenge she faced earning a career in a male-dominated industry. Read her CU Insights article by clicking the link in the comments.

#CelebrateDiversityMonth #FinancialAdvisors #CreditUnion"
6919298874260000768,2022-04-11 15:03:25,cunamutualgroup,61,5,"""The spaces created by our 13 Engagement Resources Groups (ERGs) allow for the connection and ultimately the learning across and within cultures,"" said Joe Hankey, Director of DE&I. ""For us, that's the heart of Celebrate Diversity Month.""
 
#DEI #StrongerTogether #CelebrateDiversityMonth"
6917901878647271424,2022-04-07 18:32:16,cunamutualgroup,529,6,"On behalf of our African American Engagement Resource Group (ERG), ""we celebrate this historic moment. For the first time ever, a Black woman will now serve on the nation's highest court. Congratulations #JusticeKetanjiBrownJackson!""
 
#BlackExcellence #RepresentationMatters #StrongerTogether"
6917184558199144448,2022-04-05 19:01:53,cunamutualgroup,105,8,"Here are 3 tips for women leaders by VP of CUNA Brokerage Services, Inc, Katherine Burgess. Read her thoughts and insights on her 20+ years in the financial industry by clicking on the link in the comments."
6916795855693860865,2022-04-04 17:17:19,cunamutualgroup,112,2,"Check out these highlights from CUNA Mutual participants at the Credit Union Cherry Blossom run/walk over the weekend in Washington D.C.. Over $300K was raised for Children's Miracle Network Hospitals!

#CUCB2022 #StrongerTogether #CreditUnions

Photos Include:
Ann Michels, CUDE
Alexzandra Shade, CUDE
Shayla Dvorak (she/her)
Karnail Kooner, CPC, ChFC, QPFC, CRA, CRC
Debbie Brautigam
Linda Albrecht
Andrea Rodgers
Merry Pateuk"
6915337705836965889,2022-03-31 16:43:09,cunamutualgroup,102,4,"Solving financial inclusion is not a small feat, but absolutely possible. “If we focus on making an impact one person at a time, we are accomplishing a lot,"" said Paul Chong, CUNA Mutual SVP, in an interview by Authority Magazine & Jason Hartman. See link in the comments.

#FinancialInclusion #Retirement #StrongerTogether"
6988972363765727232,2022-10-20 21:21:00,synovus,72,0,Synovus has published earnings for third quarter 2022. https://lnkd.in/gibXP4bw 
6988555877775540225,2022-10-19 17:46:02,synovus,13,0,"Prolonged supply chain disruptions can cause businesses to lose of 30%-50% of earnings before interest, taxes, and depreciation. Here’s how to remain profitable: https://lnkd.in/g2X4VyXE
"
6986742435603255296,2022-10-14 17:40:04,synovus,179,38,"Our Corporate & Investment Banking (CIB) team provides industry-specific financial advice and services tailored to the needs of each client, from large public companies to sponsor-backed and other emerging growth businesses. We partner with you to bring clarity to complex strategic and financial matters. We’re inspired to deliver unparalleled client service and help businesses identify, evaluate, and structure potential corporate finance and advisory services, creating a path towards achieving your strategic vision and goals.

Learn more about Synovus’ CIB business at:  https://lnkd.in/gc-njiqp"
6986447735876976640,2022-10-13 22:09:02,synovus,21,1,"If you think an email, text, or call might be a scam, play it safe. Just hang up and call the number on the back of your card. Get more tips here: https://aba.social/37hBpQn #BanksNeverAskThat"
6985946679376035840,2022-10-12 12:58:00,synovus,91,7,"We’re inspired to help others build their envisioned futures. Since 1988, our Jack Parker Scholarship program has awarded over $2 million in college and vocational scholarships. Read about our 151 deserving recipients: https://lnkd.in/gkPUUTMh"
6985642694660280320,2022-10-11 16:50:05,synovus,27,0,"We know the power of listening when it comes to diversity, equity, and inclusion. So we’re honored to lend our channel to Liliam Lopez of the South Florida Hispanic Chamber of Commerce South Florida Hispanic Chamber of Commerce as she shares her story of love and support for the #Hispanic community in #Miami. #HispanicHeritageMonth https://lnkd.in/gD_bwjhs"
6984250512955109376,2022-10-07 20:38:03,synovus,34,0,"We’ll return to the office on Tuesday! If you need access to your accounts while we’re away, visit the mySynovus app or mySynovus.com for 24/7 banking. "
6984208803210686464,2022-10-07 17:52:19,synovus,42,0,"Ask you to click a suspicious link? #BanksNeverAskThat. You wouldn't open just anything someone asked you to, would you? Call your bank first to see if a link is legit. Get more scam spotting tips: https://aba.social/3lwvdMD"
6983403174262960129,2022-10-05 12:31:02,synovus,189,4,"Take a minute to look around the banking industry — behind every success, you’ll find women challenging us to think bigger and aspire to more. 

Leaders like Liz Wolverton, Head of Consumer Bank and Brand Experience, motivate us to reach our full potential and help others find theirs. 

Read more about Liz and other nominees here: https://lnkd.in/gtnjUmUi"
6983105978288279553,2022-10-04 16:50:05,synovus,57,1,"Far from home and her Hispanic culture, Colombian-born associate Erika S. Chambliss understands the importance of community. Read more about her journey from Colombia to Columbus in this #HispanicHeritageMonth feature: https://lnkd.in/gKj4Besq"
6982814748094476288,2022-10-03 21:32:50,synovus,55,0,#BanksNeverAskThat is an anti-phishing campaign from the American Bankers Association. We're joining for the third year to help customers spot online bank scams by learning the things your bank will never ask. Learn more: https://aba.social/3lwvdMD
6981312306680918017,2022-09-29 18:02:40,synovus,100,4,"As we get our first look at the devastation from #HurricaneIan, we’re thinking of our team members, clients, and friends in Florida, as well as those along the storm’s projected path in Georgia, South Carolina, and beyond. 

For up-to-date service and closure information, visit https://lnkd.in/ghuYG6nJ"
6980900193470750720,2022-09-28 14:45:04,synovus,24,0,"Does your business need online banking? Carefully consider these essentials before you choose: https://lnkd.in/gtWSdAPu
"
6980261424447062016,2022-09-26 20:26:50,synovus,72,0,"It’s hard to pinpoint exactly where the impact of Hurricane Ian will be felt, but rest assured that the safety of our team members, customers, and community are our top priority. Visit https://lnkd.in/ghuYG6nJ for up-to-date branch and service impacts."
6980186228490981377,2022-09-26 15:28:02,synovus,50,12,"Deep roots, rich traditions. Our Hispanic and Latino team members are integral to our success and why we honor #HispanicHeritageMonth. Read about Alexander Noda, MBA from Cuba and his commitment to community. https://lnkd.in/g6ECsNs2"
6978334772842442752,2022-09-21 12:51:01,synovus,55,0,"Global businesses, suppliers, and vendors usually pay in a variety of currencies. How do you mitigate FX risks in the supply chain? #foreignexchange #currency https://lnkd.in/gGaiMqWM"
6976630847743414272,2022-09-16 20:00:13,synovus,43,1,"Building a sense of community for our team members, clients, and partners is some of the most important work we do. We celebrate #HispanicHeritageMonth and renew our commitment to inclusion and opportunity for all. https://lnkd.in/gAMcT3bf"
6975875906967928833,2022-09-14 18:00:21,synovus,110,2,"If our clients can dream it, we can help them build it. Our new brand campaign, “Get There,” helps visualize potential and has received a Brand Slam award for video storytelling by the American Banker Association. See the work at https://lnkd.in/gu8NHV8A"
6975114625226784768,2022-09-12 15:35:18,synovus,72,1,"We’re committed to providing fulfilling opportunities and maintaining a diverse workforce. Students, that starts with you. Apply to join the 2nd annual Diversity Symposium: https://lnkd.in/e6GZygpN"
6973257818346815489,2022-09-07 12:37:00,synovus,36,1,Fifty-eight percent of U.S. adults say their paychecks are no longer enough to support themselves or their families. Do you know the steps they’re taking to cut back and how it will affect your business? https://bit.ly/3KC1Bbb
6971481977417781250,2022-09-02 15:00:27,synovus,41,0,"Our branches will close Monday, September 5, in observance of Labor Day. We plan and work towards our financial goals so we can enjoy days like this! But, if you need us, online banking is available 24/7 at our website or the My Synovus app."
6970839636130635776,2022-08-31 20:28:01,synovus,32,0,"There’s a lot of talk about recessions, but what defines a recession and what causes it? Here’s what you need to know: 
"
6970428177613520898,2022-08-30 17:13:01,synovus,105,1,"We’re committed to the future of our communities. Through volunteer-powered programs like Raise the Banner, we’re empowering the next generation with the knowledge to make confident money choices. Read about our recent financial education visit to Sonoraville High School: https://bit.ly/3Rn6t6q
#HereMatters #GetThere
"
6968967298908897280,2022-08-26 16:28:01,synovus,41,1,"“I put law school on hold to help my parents. Little did I know I’d fall in love with the work.”
To Roman, owner of Child Growth and Development, #NationalBlackBusinessMonth is about shedding light on the perseverance and resilience of black-owned businesses. Read his story:
https://lnkd.in/g2BzbvvU
"
6968648645692821504,2022-08-25 19:21:48,synovus,150,3,"You make us proud, Ben Carr! Congratulations on your run at the #USAmateur and invitations to #TheMasters and #USOpen. We know mom, Synovus Executive Leila Carr is all smiles!"
6968298392275873792,2022-08-24 20:10:01,synovus,25,0,Three capital management strategies to better control cash flow for short and long-term liquidity needs. Read more:  
6966429076064546816,2022-08-19 16:22:01,synovus,39,0,"“Successful companies need a plan and something to which they can aspire.”
For nearly 60 years, Ben Hatcher has provided comfort and care for families when they need it most through his business, Hatcher Funeral Home. Read about his journey and aspirations for future generations of Black business owners. #NationalBlackBusinessMonth 

"
6965759663069954049,2022-08-17 20:02:01,synovus,23,0,"Are you considering international expansion, but not sure of the risks, how to proceed or get funding? Here’s what you need to know. Read more: "
6963925073720197120,2022-08-12 18:32:01,synovus,48,0,"“Owning a business has its ups and downs, but for me, this has been a fun ride.”
A desire to create a path for herself is how Diane became the CEO and owner of DESA, Inc. Read how her 30+ year relationship with Synovus and strategic mind have empowered her to impact communities across the southeast. #NationalBlackBusinessMonth 
https://lnkd.in/gHVZba-9"
6963222697493368832,2022-08-10 20:01:01,synovus,34,1,"As we manage beyond the pandemic, optimizing technology comes down to prioritizing your organization’s efforts to implement efficient and profitable solutions. Read more: "
6961433316440907776,2022-08-05 21:30:39,synovus,73,0,Join us in providing opportunities for youth in the Metro-Atlanta area! Visit the link below for more info on The Synovus Sporting Clays Classic.
6961410557522444288,2022-08-05 20:00:13,synovus,67,0,"“I opened my own trucking company, much like my grandfather before me.” 
Meet Jamison, a third-generation business owner. For him, the best part of his job is making a difference in the lives of his 80 employees. Read more about how he’s continued and expanded upon his family’s legacy. #NationalBlackBusinessMonth "
6960693027744985088,2022-08-03 20:29:01,synovus,38,0,Currency management can be confusing. You’ll constantly hear about markets and currencies in a volatile economy. Keep these associations in mind as you read or listen to current headlines. Read more:
6960247914455523328,2022-08-02 15:00:17,synovus,314,43,"We're excited to welcome Shellie Creson to Synovus as our new chief risk officer. Shellie has an outstanding record of influencing corporate risk structures, and we're confident she will continue to evolve our risk management organization as well as modernize our capabilities and client solutions. #Synovus #getthere

Learn more: https://lnkd.in/eZY2hffQ"
6959930828294344704,2022-08-01 18:00:18,synovus,80,2,"Small businesses breathe life into the community, and black-owned businesses account for 10% of U.S companies. August is #NationalBlackBusinessMonth, so throughout the month, we’re highlighting Black-owned businesses that are cornerstones in the communities we serve."
6958572070234382336,2022-07-29 00:01:05,synovus,436,17,"In recognition of National Intern Day, President and CEO Kevin Blair had a lunch meeting with our interns to show them how much we appreciate their contributions to the company. It was also the perfect opportunity for them to ask him questions and talk about leadership, strategy, and more. #NationalInternDay"
6958120843595894784,2022-07-27 18:08:04,synovus,24,0,Succession planning isn’t as hard as it may seem. Seven steps can ensure it’s done correctly. 
6958061693239189504,2022-07-27 14:13:02,synovus,60,1,"Gift card fraud is on the rise. Synovus and other financial institutions have been made aware of a social media scam requesting financial assistance in the form of gift cards. After the gift cards are sent, the individual states the gift cards do not work and will give the customer instructions that lead to the customer calling fraudulent phone numbers. The final goal is for the customer to scan a QR code at a Bitcoin ATM at which point their account is drained. Stay Alert!

DO make sure it’s legit. Scammers see an opportunity to take advantage of your generosity so it’s important to do your homework before making a contribution.

DO trust your gut. Social engineering scams try to cash in on personal hardships and use scare tactics and a sense of urgency to get you to act quickly. 

DO look for reliable alternatives to make donations. It’s a good idea to search organization names on a charity watchdog site, like GuideStar and Charity Navigator.

DO protect your payments. The Federal Trade Commission recommends avoiding cash, gift cards, and money wires as payments, suggesting you stick to credit cards or checks instead.

If you think you’ve been a victim of fraud, call 888-SYNOVUS (796-6887) immediately."
6957327355086258176,2022-07-25 13:35:02,synovus,168,21,"Our Corporate & Investment Banking (CIB) team provides industry-specific financial advice and services tailored to the needs of each client, from large public companies to sponsor-backed and other emerging growth businesses. We partner with you to bring clarity to complex strategic and financial matters. We’re inspired to deliver unparalleled client service and help businesses identify, evaluate, and structure potential corporate finance and advisory services, creating a path towards achieving your strategic vision and goals.

Learn more about Synovus’ CIB business at:  https://lnkd.in/eJSuwJZh"
6955955060677689344,2022-07-21 18:42:01,synovus,91,11,"Each year, we recognize Synovus team members who demonstrate extraordinary community outreach. Here's to our first 2022 Here Matters Award winners – Senior Community Development Manager James Chatfield and Maintenance Supervisor Mike Windham.

Read more about their commitment to community here: https://lnkd.in/ey5HEG_a"
6955845082281349121,2022-07-21 11:25:00,synovus,173,0,Synovus has published earnings for the second quarter 2022.
6955613563071688704,2022-07-20 20:05:02,synovus,26,0,Medical device innovators increase sales 24% faster than competitors. Lessons learned during the pandemic are fostering new ways of thinking and growth in the healthcare industry. 
6955556938868785152,2022-07-20 16:20:02,synovus,89,0,"At Synovus, we're committed to our communities. Every year, we support incredible nonprofits and organizations helping people reach their full potential throughout Alabama, Florida, Georgia, Tennessee, and South Carolina. We're currently accepting 2023 corporate donation applications through Thursday, Sept. 15.

Learn more and apply at: https://lnkd.in/eskZVXmS"
6952851858373709824,2022-07-13 05:11:00,synovus,46,1,"Inflation rose above eight percent (8.6%) in May 2022, the highest it’s been in about 40 years. An actionable cash management plan can help unlock trapped cash in an unpredictable economy. "
6951210043295895552,2022-07-08 16:27:01,synovus,292,40,"We are delighted to welcome Tom O'Connor to Synovus as our new Nashville market president. Tom is a middle market banking industry veteran and brings the perfect mix of client-facing and strategic advisory experience to the Nashville market. Under Tom’s leadership, we’ll continue to grow the Synovus brand, helping our clients, communities, and stakeholders reach their full potential."
6951195242834386944,2022-07-08 15:28:12,maastmoney,124,8,"Meet Maast.
The NEXT BIG THING for software providers.

Grow customer relationships with payment processing and banking services as features in your software under your brand. We call it money-as-a-service, backed by Synovus Bank.

#maast #embeddedfinance #fintech #synovus #isvspartnerships"
6950789268864737281,2022-07-07 12:35:01,synovus,29,0,Growing a company or launching a new product or service can be daunting. Careful planning can help facilitate growth while mitigating risk. 
6950540006318882816,2022-07-06 20:04:32,synovus,69,0,"At Synovus, we’re committed to helping individuals and communities reach their full potential. We're thrilled to announce our first strategic Here Matters Community Fund investment, a $250,000 contribution to Junior Achievement USA and a dedicated partnership with the nonprofit!"
6950128925805072384,2022-07-05 16:51:03,synovus,110,5,"We’re incredibly proud of the 12 high school seniors who graduated from our first Youth Entrepreneurship Summer Camp in partnership with Benedict College's Upward Bound program in Columbia, South Carolina. The free, one-week camp exposed students to what it takes to own and operate a small business, including financial education and essential life skills to prepare them to be successful leaders and business entrepreneurs. #RaisetheBanner #HereMatters #getthere"
6949693440402083840,2022-07-04 12:00:35,synovus,44,0,"Our branches will close Monday, July 4, in observance of Independence Day. Break out your red, white, and blue and celebrate the freedoms we enjoy every day. Online banking is available 24/7 at our website or the My Synovus app."
6948395748409454592,2022-06-30 22:04:01,synovus,31,0,"Even if no one is dependent on you, such as in the case of adult children, life insurance can still help those you care about. It can help pay estate taxes, get them faster access to cash, and more. "
6948086961374973952,2022-06-30 01:37:00,synovus,49,0,Effective succession planning can increase valuation and investor returns for large companies by 20-25%. But many companies don’t have a succession plan. Develop one with these seven steps. 
6947687581664829441,2022-06-28 23:10:01,synovus,12,0,Calculating how much mortgage you can afford and finding a realtor you trust are necessary first steps when house hunting. Get more information about the mortgage process on our Homebuyer Basics site.  #NationalHomeownershipMonth #GetThere 
6946175205723557888,2022-06-24 19:00:22,synovus,109,3,"Is your financial institution taking a digital-first approach to banking? Synovus has built a robust consumer strategy to respond to our clients' expectations for highly personalized interactions and proactive financial guidance.  Join our own Liz Wolverton alongside NCR Corporation's Douglas Brown and 💯 Jim Marous for an insightful webinar brought to you by The Financial Brand about embracing a digital-first approach that leverages data and integrates high tech with high touch. 

Link: Get There: Building a Better Digital-First Bank - https://lnkd.in/g8nJR7sF"
6946135857993048064,2022-06-24 16:24:01,synovus,27,1,"Card skimming, credit card application fraud and more–criminals are more sophisticated than ever in trying to steal your credit card information. Here's how to identify and prevent common types of credit card fraud. "
6945858780962193408,2022-06-23 22:03:01,synovus,26,0,You might consider a securities loan if the return on your investments is significantly greater than the interest you'll get charged.    
6945412339550609408,2022-06-22 16:29:01,synovus,34,0,"Today, fraudsters are getting more sophisticated. Just because a text or call looks like it's from Synovus doesn’t mean it is. "
6945344797847031808,2022-06-22 12:00:38,synovus,118,8,"We’re excited to announce Baptist Health Foundation CEO Alexandra Villoch and Wilson, Brock & Irby, LLC Attorney John H. Irby have been appointed to our board of directors. Alex and John bring a wealth of experience to our already talented board that continues to guide our company along a path of profitable growth and financial strength.

Link: https://lnkd.in/gAc72UMF"
6945149858563452928,2022-06-21 23:06:00,synovus,9,1,"Want to apply for a mortgage? Learn the lingo, get comfortable with the process, and even simulate a mortgage payment with the calculators on our Homebuyer Basics site. #NationalHomeownershipMonth #GetThere "
6943570533208788992,2022-06-17 14:30:20,synovus,53,0,"Our branches will close Monday, June 20, in observance of Juneteenth. Online banking is available 24/7 at our website or the My Synovus app."
